"Date","Workout Name","Exercise Name","Set Order","Weight","Reps","Distance","Seconds","Notes","Workout Notes","RPE"
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Standing Calf Raise",15,320,10,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Barbell Shrug",14,205,12,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Barbell Shrug",13,205,12,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",12,160,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",11,160,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",10,160,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",9,195,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",8,195,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",7,195,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Barbell Row",6,155,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Barbell Row",5,155,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Barbell Row",4,155,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Deadlift (Barbell)",3,185,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Deadlift (Barbell)",2,185,6,0,0,"","",""
"2018-07-02 16:42:25","BLS P1 5 Back Calves","Deadlift (Barbell)",1,185,6,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Air Bicycles",21,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Captains Chair Leg Raise",20,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Cable Crunch",19,180,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Air Bicycles",18,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Captains Chair Leg Raise",17,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Cable Crunch",16,180,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Air Bicycles",15,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Captains Chair Leg Raise",14,154,20,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Cable Crunch",13,180,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Face Pull",12,110,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Face Pull",11,110,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Face Pull",10,110,12,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Bench Press (Barbell)",9,185,6,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Bench Press (Barbell)",8,185,6,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Bench Press (Barbell)",7,185,6,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",6,150,4,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",5,150,4,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",4,150,4,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Barbell Bench Press",3,185,4,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Barbell Bench Press",2,185,4,0,0,"","",""
"2018-07-08 15:54:29","BLS P1 5 Chest Abs","Incline Barbell Bench Press",1,185,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Seated Calf Raise",20,135,10,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Seated Calf Raise",19,135,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Seated Calf Raise",18,135,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Standing Calf Raise",17,360,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Standing Calf Raise",16,360,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Standing Calf Raise",15,360,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Barbell Shrug",14,225,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Barbell Shrug",13,225,8,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",12,190,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",11,190,5,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Close Grip Lat Pulldown",10,190,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",9,201.5,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",8,201.5,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Wide-Grip Pull-Up",7,201.5,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Barbell Row",6,175,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Barbell Row",5,175,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Barbell Row",4,175,4,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Deadlift (Barbell)",3,205,5,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Deadlift (Barbell)",2,195,6,0,0,"","",""
"2018-07-09 16:47:25","BLS P1 5 Back Calves","Deadlift (Barbell)",1,185,6,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",17,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Cable Crunch",16,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Air Bicycles",15,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",14,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Cable Crunch",13,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Air Bicycles",12,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",11,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Cable Crunch",10,0,0,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",9,55,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",8,55,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",7,55,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Side Lateral Raise",6,45,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Side Lateral Raise",5,45,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Side Lateral Raise",4,45,12,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Seated Military Press",3,85,6,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Seated Military Press",2,85,6,0,0,"","",""
"2018-07-11 17:28:36","BLS P1 5 Shoulders Abs","Seated Military Press",1,85,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",14,0,0,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",13,0,0,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",12,0,0,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",11,360,10,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",10,360,10,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Calf Raise On The Leg Press",9,360,10,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Romanian Deadlift",8,185,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Romanian Deadlift",7,185,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Romanian Deadlift",6,185,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Leg Press",5,450,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Leg Press",4,450,6,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Squat (Barbell)",3,105,4,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Squat (Barbell)",2,105,4,0,0,"","",""
"2018-07-12 08:40:25","BLS P1 5 Legs","Squat (Barbell)",1,105,4,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Air Bicycles",24,154,20,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",23,154,20,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Cable Crunch",22,180,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Air Bicycles",21,154,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",20,154,20,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Cable Crunch",19,180,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Air Bicycles",18,154,20,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",17,154,20,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Cable Crunch",16,180,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Seated Triceps Press",15,50,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Seated Triceps Press",14,50,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Seated Triceps Press",13,50,12,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",12,95,6,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",11,95,6,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",10,95,6,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",9,135,8,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",8,135,8,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",7,135,8,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Barbell Curl",6,85,10,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Barbell Curl",5,85,10,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Barbell Curl",4,85,10,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",3,155,8,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",2,155,8,0,0,"","",""
"2018-07-14 11:44:45","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",1,155,8,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Seated Calf Raise",20,135,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Seated Calf Raise",19,135,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Seated Calf Raise",18,135,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Standing Calf Raise",17,360,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Standing Calf Raise",16,360,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Standing Calf Raise",15,360,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Barbell Shrug",14,225,10,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Barbell Shrug",13,225,8,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Close Grip Lat Pulldown",12,175,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Close Grip Lat Pulldown",11,175,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Close Grip Lat Pulldown",10,190,4,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Wide-Grip Pull-Up",9,201.5,4,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Wide-Grip Pull-Up",8,201.5,4,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Wide-Grip Pull-Up",7,201.5,4,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Barbell Row",6,155,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Barbell Row",5,155,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Barbell Row",4,155,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Deadlift (Barbell)",3,195,6,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Deadlift (Barbell)",2,195,5,0,0,"","",""
"2018-07-15 12:48:38","BLS P1 5 Back Calves","Deadlift (Barbell)",1,195,6,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Air Bicycles",21,0,0,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Captains Chair Leg Raise",20,0,0,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Cable Crunch",19,0,0,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Captains Chair Leg Raise",17,0,0,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Cable Crunch",16,180,12,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Air Bicycles",15,154,25,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Captains Chair Leg Raise",14,154,25,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Cable Crunch",13,180,12,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Face Pull",12,120,12,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Face Pull",11,120,12,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Face Pull",10,120,12,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Bench Press (Barbell)",9,195,4,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Bench Press (Barbell)",8,195,4,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Bench Press (Barbell)",7,195,4,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",6,150,5,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",5,150,5,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",4,150,5,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Barbell Bench Press",3,185,4,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Barbell Bench Press",2,185,5,0,0,"","",""
"2018-07-16 16:33:45","BLS P1 5 Chest Abs","Incline Barbell Bench Press",1,185,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",14,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",13,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",12,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",11,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",10,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Calf Raise On The Leg Press",9,320,12,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Romanian Deadlift",8,195,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Romanian Deadlift",7,195,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Romanian Deadlift",6,195,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Leg Press",5,500,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Leg Press",4,500,4,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Squat (Barbell)",3,105,5,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Squat (Barbell)",2,105,5,0,0,"","",""
"2018-07-19 20:13:10","BLS P1 5 Legs","Squat (Barbell)",1,105,5,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Air Bicycles",24,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",23,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Cable Crunch",22,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Air Bicycles",21,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",20,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Cable Crunch",19,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Captains Chair Leg Raise",17,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Cable Crunch",16,0,0,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Seated Triceps Press",15,55,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Seated Triceps Press",14,55,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Seated Triceps Press",13,55,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",12,100,4,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",11,100,4,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Alternating Dumbbell Curl",10,100,4,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",9,135,9,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",8,135,9,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Close-Grip Bench Press",7,135,9,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Barbell Curl",6,95,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Barbell Curl",5,95,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Barbell Curl",4,95,8,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",3,155,9,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",2,155,9,0,0,"","",""
"2018-07-20 16:19:23","BLS P1 5 Upper Body Abs","Incline Barbell Bench Press",1,155,9,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",17,153,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Cable Crunch",16,180,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Air Bicycles",15,0,0,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",14,153,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Cable Crunch",13,180,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Air Bicycles",12,153,20,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",11,153,20,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Cable Crunch",10,180,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",9,55,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",8,55,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Bent-Over Dumbbell Rear Delt Raise",7,55,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Side Lateral Raise",6,30,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Side Lateral Raise",5,30,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Side Lateral Raise",4,30,12,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Seated Military Press",3,95,4,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Seated Military Press",2,95,4,0,0,"","",""
"2018-07-21 12:47:44","BLS P1 5 Shoulders Abs","Seated Military Press",1,95,4,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Air Bicycles",21,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Captains Chair Leg Raise",20,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Cable Crunch",19,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Captains Chair Leg Raise",17,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Cable Crunch",16,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Air Bicycles",15,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Captains Chair Leg Raise",14,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Cable Crunch",13,0,0,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Face Pull",12,120,12,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Face Pull",11,120,12,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Face Pull",10,120,12,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Bench Press (Barbell)",9,185,5,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Bench Press (Barbell)",8,185,5,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Bench Press (Barbell)",7,195,4,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",6,150,5,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",5,150,6,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Dumbbell Bench Press",4,150,6,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Barbell Bench Press",3,185,4,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Barbell Bench Press",2,185,5,0,0,"","",""
"2018-07-22 14:47:42","BLS P1 5 Chest Abs","Incline Barbell Bench Press",1,185,5,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Seated Calf Raise",20,145,8,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Seated Calf Raise",19,145,8,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Seated Calf Raise",18,145,8,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Standing Calf Raise",17,360,9,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Standing Calf Raise",16,360,12,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Standing Calf Raise",15,360,12,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Barbell Shrug",14,225,10,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Barbell Shrug",13,225,10,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Close Grip Lat Pulldown",12,190,4,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Close Grip Lat Pulldown",11,190,4,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Close Grip Lat Pulldown",10,190,4,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Wide-Grip Pull-Up",9,202.5,4,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Wide-Grip Pull-Up",8,202.5,5,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Wide-Grip Pull-Up",7,202.5,5,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Barbell Row",6,155,6,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Barbell Row",5,155,6,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Barbell Row",4,155,6,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Deadlift (Barbell)",3,195,6,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Deadlift (Barbell)",2,195,6,0,0,"","",""
"2018-07-24 16:16:44","BLS P1 5 Back Calves","Deadlift (Barbell)",1,195,6,0,0,"","",""
"2018-07-25 17:18:20","BLS P1 5 Shoulders Abs","Air Bicycles",18,0,0,0,0,"","",""
"2018-07-25 17:18:20","BLS P1 5 Shoulders Abs","Captains Chair Leg Raise",17,0,0,0,0,"","",""
"2018-07-25 17:18:20","BLS P1 5 Shoulders Abs","Cable Crunch",16,0,0,0,0,"","",""
